Resource,A,AC,AHF,AID,AIF,AIUR,ALD,AOFD,AUF,CA,CBO,CC,CE,CF,CIW,CL,CM,COC,CR,ChC,DAC,DD,DOIH,EC,FO,HDiff,HEff,HPLen,HPVoc,HPVol,I,IUR,JUC,LCOM1,LCOM2,LCOM3,LOC,MDC,MHF,MIC,MIF,MNOB,MNOL,MNOP,MPC,MSOO,NAM,NCC,NIC,NOA,NOAM,NOC,NOCC,NOCON,NOCP,NOED,NOIS,NOLV,NOM,NOO,NOOM,NOP,NOPA,NORM,NOprnd,NOprtr,NUOprnd,NUOprtr,PC,PF,PIS,PPkgM,PPrivM,PProtM,PPubM,PS,PUR,RFC,RMD,TCC,TCR,TRAp,TRAu,TRDp,TRDu,VOD,WCM,WMPC1,WMPC2,WOC
XE210.org.apache.xerces.util.XMLAttributesImpl.getType,,,,1,,,2,,,,,3,,,,,,,70,,,,,1,,,,,,,,,0,,,,7,1,,,,1,,2,2,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,233,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.getURI,,,,2,,,2,,,,,2,,,,,,,57,,,,,1,,,,,,,,,0,,,,7,1,,,,1,,1,0,,,,2,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,133,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.getValue,,,,1,,,2,,,,,2,,,,,,,74,,,,,1,,,,,,,,,0,,,,6,1,,,,1,,1,0,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,280,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.getValue,,,,1,,,1,,,,,2,,,,,,,80,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.getValue,,,,0,,,0,,,,,2,,,,,,,80,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,2,2,,,,0,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.isSpecified,,,,1,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.prepareAndPopulateTableView,,,,3,,,5,,,,,3,,,,,,,28,,,,,1,,,,,,,,,0,,,,18,1,,,,2,,0,2,,,,2,,,,,,,,,3,,,,0,,,,,,,,,,,,,,,,,,,39,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.prepareTableView,,,,0,,,3,,,,,2,,,,,,,25,,,,,1,,,,,,,,,0,,,,9,1,,,,2,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,33,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.removeAllAttributes,,,,0,,,1,,,,,1,,,,,,,71,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,250,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.removeAttributeAt,,,,0,,,3,,,,,2,,,,,,,55,,,,,1,,,,,,,,,0,,,,10,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,122,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setAugmentations,,,,1,,,1,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,0,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setName,,,,1,,,1,,,,,1,,,,,,,78,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,1,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,350,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setNamespaces,,,,0,,,1,,,,,1,,,,,,,82,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,450,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setNonNormalizedValue,,,,2,,,1,,,,,2,,,,,,,62,,,,,1,,,,,,,,,0,,,,6,1,,,,1,,2,0,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,160,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setSpecified,,,,1,,,1,,,,,1,,,,,,,82,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,0,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,450,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setType,,,,1,,,1,,,,,1,,,,,,,88,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,0,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,700,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setURI,,,,2,,,1,,,,,1,,,,,,,78,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,0,,,,2,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,350,,,,,,,,,
XE210.org.apache.xerces.util.XMLAttributesImpl.setValue,,,,2,,,1,,,,,1,,,,,,,71,,,,,1,,,,,,,,,0,,,,5,1,,,,0,,2,0,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,250,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver,,6,,,,,,0,0,,10,7,11,,16,27,0,0,51,4,0,8,1,21,9,33,84898,419,70,2568,,,0,178,85,77,210,21,,1,,,3,5,,7,2,,,4,,1,0,3,,11,17,,22,18,5,,0,13,191,228,52,18,,,,0,24,0,76,,,47,,8,105,0,0,0,0,0,0,52,42,100
XE210.org.apache.xerces.util.XMLCatalogResolver.XMLCatalogResolver,,,,0,,,0,,,,,1,,,,,,,50,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.XMLCatalogResolver,,,,0,,,0,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.XMLCatalogResolver,,,,0,,,0,,,,,1,,,,,,,73,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,1,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,267,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.clear,,,,0,,,0,,,,,1,,,,,,,50,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.getCatalogList,,,,0,,,1,,,,,2,,,,,,,56,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,125,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.getExternalSubset,,,,0,,,0,,,,,1,,,,,,,73,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,2,0,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,275,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.getPreferPublic,,,,0,,,1,,,,,1,,,,,,,77,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,333,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.getUseLiteralSystemId,,,,0,,,1,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.init,,,,0,,,2,,,,,2,,,,,,,32,,,,,1,,,,,,,,,0,,,,13,1,,,,0,,2,1,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,46,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.parseCatalogs,,,,0,,,1,,,,,4,,,,,,,29,,,,,1,,,,,,,,,0,,,,15,1,,,,3,,0,2,,,,0,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,40,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveEntity,,,,0,,,0,,,,,4,,,,,,,42,,,,,1,,,,,,,,,0,,,,16,1,,,,4,,2,4,,,,0,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,72,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveEntity,,,,0,,,0,,,,,5,,,,,,,39,,,,,1,,,,,,,,,0,,,,23,1,,,,5,,4,8,,,,0,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,63,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveEntity,,,,0,,,0,,,,,2,,,,,,,52,,,,,1,,,,,,,,,0,,,,10,1,,,,1,,1,4,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,109,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveIdentifier,,,,0,,,0,,,,,6,,,,,,,44,,,,,1,,,,,,,,,0,,,,21,1,,,,5,,1,8,,,,0,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,79,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolvePublic,,,,0,,,1,,,,,3,,,,,,,60,,,,,1,,,,,,,,,0,,,,9,1,,,,1,,2,1,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,150,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveResource,,,,0,,,0,,,,,7,,,,,,,44,,,,,1,,,,,,,,,0,,,,29,1,,,,7,,5,8,,,,0,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,79,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveSystem,,,,0,,,1,,,,,3,,,,,,,62,,,,,1,,,,,,,,,0,,,,9,1,,,,1,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,160,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.resolveURI,,,,0,,,1,,,,,3,,,,,,,64,,,,,1,,,,,,,,,0,,,,9,1,,,,1,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,180,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.setCatalogList,,,,0,,,2,,,,,2,,,,,,,64,,,,,1,,,,,,,,,0,,,,5,1,,,,0,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,180,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.setPreferPublic,,,,0,,,1,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLCatalogResolver.setUseLiteralSystemId,,,,0,,,1,,,,,1,,,,,,,87,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,667,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar,,11,,,,,,0,8,,0,7,0,,30,100,94,40,60,41,0,1,1,46,0,59,3052553,5416,743,51654,,,0,175,92,89,788,27,,0,,,5,2,,7,0,,,0,,1,0,0,,0,1,,22,22,0,,0,4,2910,2506,714,29,,,,0,3,0,97,,,37,,12,153,0,0,0,0,1,139,48,45,73
XE210.org.apache.xerces.util.XMLChar.highSurrogate,,,,0,,,0,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isContent,,,,0,,,2,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isHighSurrogate,,,,0,,,0,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isInvalid,,,,0,,,0,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isLowSurrogate,,,,0,,,0,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isMarkup,,,,0,,,0,,,,,1,,,,,,,78,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,350,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isNCName,,,,0,,,2,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isNCNameStart,,,,0,,,2,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isName,,,,0,,,2,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isNameStart,,,,0,,,2,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isPubid,,,,0,,,2,,,,,1,,,,,,,80,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,400,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isSpace,,,,0,,,2,,,,,1,,,,,,,78,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,350,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isSupplemental,,,,0,,,0,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValid,,,,0,,,2,,,,,1,,,,,,,79,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,367,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValidIANAEncoding,,,,0,,,0,,,,,6,,,,,,,32,,,,,6,,,,,,,,,0,,,,20,4,,,,4,,1,2,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,47,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValidJavaEncoding,,,,0,,,0,,,,,5,,,,,,,36,,,,,5,,,,,,,,,0,,,,17,3,,,,3,,1,2,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,56,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValidNCName,,,,0,,,0,,,,,5,,,,,,,33,,,,,5,,,,,,,,,0,,,,17,1,,,,3,,1,4,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,50,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValidName,,,,0,,,0,,,,,5,,,,,,,33,,,,,5,,,,,,,,,0,,,,17,1,,,,3,,1,4,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,50,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.isValidNmtoken,,,,0,,,0,,,,,4,,,,,,,40,,,,,4,,,,,,,,,0,,,,13,1,,,,2,,1,3,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,67,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.lowSurrogate,,,,0,,,0,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.supplemental,,,,0,,,0,,,,,1,,,,,,,70,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,0,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,233,,,,,,,,,
XE210.org.apache.xerces.util.XMLChar.trim,,,,0,,,0,,,,,7,,,,,,,30,,,,,5,,,,,,,,,0,,,,22,1,,,,4,,1,4,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,43,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl,,3,,,,100,,1,0,,0,7,1,,7,80,2,0,57,3,0,2,2,10,0,8,5151,116,42,626,,100,0,15,40,0,67,10,,0,,,1,6,,7,1,,,1,2,1,0,3,,1,1,,8,7,5,,0,5,70,46,34,8,,,,0,0,9,91,,,50,,71,132,3,40,0,0,0,2,17,19,86
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.XMLEntityDescriptionImpl,,,,0,,,0,,,,,1,,,,,,,100,,,,,1,,,,,,,,,0,,,,1,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.XMLEntityDescriptionImpl,,,,0,,,0,,,,,1,,,,,,,77,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,5,1,,,,0,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,333,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.XMLEntityDescriptionImpl,,,,0,,,0,,,,,1,,,,,,,79,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,6,1,,,,0,,,,,,,,,0,,,,6,,,,,,,,,,,,,,,,,,,367,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.clear,,,,0,,,1,,,,,1,,,,,,,57,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,133,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.getEntityName,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.hashCode,,,,0,,,1,,,,,2,,,,,,,25,,,,,1,,,,,,,,,0,,,,7,1,,,,1,,0,2,,,,0,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,33,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.setDescription,,,,0,,,0,,,,,1,,,,,,,77,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,5,1,,,,0,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,333,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.setDescription,,,,0,,,1,,,,,1,,,,,,,73,,,,,1,,,,,,,,,0,,,,5,1,,,,0,,6,1,,,,0,,,,,,,,,0,,,,6,,,,,,,,,,,,,,,,,,,275,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.setEntityName,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.util.XMLEntityDescriptionImpl.toString,,,,0,,,6,,,,,7,,,,,,,7,,,,,1,,,,,,,,,0,,,,27,1,,,,6,,0,4,,,,0,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
XE210.org.apache.xerces.util.XMLErrorCode,,6,,,,,,0,33,,0,2,0,,3,100,2,1,62,2,0,1,1,4,0,12,2057,41,20,177,,,0,0,0,0,21,4,,0,,,1,2,,2,0,,,2,,1,0,1,,0,0,,5,3,2,,0,2,19,22,9,11,,,,0,33,0,67,,,16,,100,165,0,0,0,0,0,2,5,6,100
XE210.org.apache.xerces.util.XMLErrorCode.XMLErrorCode,,,,0,,,2,,,,,1,,,,,,,60,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,2,0,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,150,,,,,,,,,
XE210.org.apache.xerces.util.XMLErrorCode.equals,,,,0,,,2,,,,,2,,,,,,,45,,,,,1,,,,,,,,,0,,,,6,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,83,,,,,,,,,
XE210.org.apache.xerces.util.XMLErrorCode.hashCode,,,,0,,,2,,,,,1,,,,,,,63,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,167,,,,,,,,,
XE210.org.apache.xerces.util.XMLErrorCode.setValues,,,,0,,,2,,,,,1,,,,,,,60,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,2,0,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,150,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl,,7,,,,,,2,25,,4,4,4,,12,50,18,3,52,7,1,3,1,16,3,39,105263,424,82,2696,,,0,9,70,66,153,16,,0,,,3,4,,4,0,,,3,,2,4,2,,4,3,,15,12,6,,0,7,213,211,60,22,,,,0,5,21,74,,,36,,33,108,0,0,14,61,3,16,33,23,100
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.Entry,,28,,,,,,0,88,,2,2,2,,4,33,7,2,29,2,2,1,1,2,2,5,539,30,14,114,,,0,0,13,,20,2,,0,,,1,4,,2,0,,,4,,1,0,1,,2,3,,5,1,0,,4,0,17,13,9,5,,,,0,0,33,67,,,12,,,40,0,0,0,0,0,23,3,1,25
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.Entry.Entry,,,,0,,,4,,,,,1,,,,,,,0,,,,,1,,,,,,,,,0,,,,6,1,,,,0,,4,0,,,,0,,,,,,,,,0,,,,4,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.Entry.clear,,,,0,,,3,,,,,2,,,,,,,22,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,29,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.XMLGrammarPoolImpl,,,,0,,,3,,,,,1,,,,,,,40,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,67,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.XMLGrammarPoolImpl,,,,0,,,2,,,,,1,,,,,,,20,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,25,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.cacheGrammars,,,,1,,,2,,,,,4,,,,,,,57,,,,,1,,,,,,,,,0,,,,11,1,,,,2,,2,2,,,,1,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,130,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.clear,,,,0,,,2,,,,,3,,,,,,,38,,,,,1,,,,,,,,,0,,,,9,1,,,,1,,0,1,,,,0,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,63,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.containsGrammar,,,,3,,,1,,,,,3,,,,,,,45,,,,,1,,,,,,,,,0,,,,12,1,,,,1,,1,2,,,,1,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,82,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.equals,,,,0,,,0,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,2,1,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.getGrammar,,,,4,,,1,,,,,3,,,,,,,42,,,,,1,,,,,,,,,0,,,,12,1,,,,1,,1,2,,,,1,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,73,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.hashCode,,,,0,,,0,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.lockPool,,,,0,,,1,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.putGrammar,,,,4,,,3,,,,,4,,,,,,,32,,,,,1,,,,,,,,,0,,,,18,1,,,,2,,1,4,,,,1,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,47,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.removeGrammar,,,,4,,,2,,,,,4,,,,,,,33,,,,,1,,,,,,,,,0,,,,21,1,,,,3,,1,2,,,,1,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,50,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.retrieveGrammar,,,,1,,,1,,,,,2,,,,,,,76,,,,,1,,,,,,,,,0,,,,6,1,,,,1,,1,2,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,320,,,,,,,,,
XE210.org.apache.xerces.util.XMLGrammarPoolImpl.retrieveInitialGrammarSet,,,,3,,,2,,,,,4,,,,,,,41,,,,,1,,,,,,,,,0,,,,17,1,,,,1,,1,3,,,,1,,,,,,,,,6,,,,1,,,,,,,,,,,,,,,,,,,69,,,,,,,,,
